gen	neutral	del	ben
2063 	 3723.2 	 257.219 	 636.415
2064 	 3722.83 	 257.032 	 636.682
2065 	 3725.99 	 257.066 	 636.835
2066 	 3727.07 	 257.008 	 637.321
2067 	 3728.78 	 256.941 	 637.475
2068 	 3729.61 	 257.193 	 637.477
2069 	 3731.81 	 257.582 	 637.706
2070 	 3734 	 257.923 	 637.739
2071 	 3734 	 257.967 	 637.97
2072 	 3736.64 	 258.293 	 638.133
2073 	 3738.52 	 258.457 	 638.601
2074 	 3739.26 	 258.633 	 639.051
2075 	 3740.28 	 258.413 	 639.298
2076 	 3741.37 	 258.879 	 639.511
2077 	 3743.47 	 259.079 	 639.851
2078 	 3745.67 	 259.315 	 639.931
2079 	 3745.89 	 259.315 	 639.884
2080 	 3748.68 	 259.188 	 640.218
2081 	 3749.39 	 259.655 	 640.462
2082 	 3751.81 	 259.649 	 640.864
2083 	 3753.67 	 259.96 	 641.17
2084 	 3755.73 	 259.975 	 641.4
2085 	 3757.53 	 260.16 	 641.766
2086 	 3759.72 	 260.085 	 642.062
2087 	 3763.21 	 259.666 	 642.835
2088 	 3765.49 	 259.96 	 643.217
2089 	 3767.93 	 260.14 	 643.588
2090 	 3767.95 	 260.272 	 644.026
2091 	 3771.48 	 260.158 	 644.437
2092 	 3773.98 	 260.623 	 644.799
2093 	 3775.73 	 260.681 	 645.119
2094 	 3777.75 	 260.49 	 645.276
2095 	 3777.72 	 260.788 	 645.673
2096 	 3781.61 	 260.276 	 646.219
2097 	 3782.63 	 260.557 	 646.491
2098 	 3786.27 	 260.118 	 646.613
2099 	 3787.16 	 260.035 	 647.179
2100 	 3786.68 	 260.682 	 647.424
2101 	 3789.16 	 260.429 	 647.462
2102 	 3791 	 261.13 	 647.32
2103 	 3791.6 	 261.659 	 647.196
2104 	 3792.59 	 261.599 	 647.029
2105 	 3794.64 	 262.269 	 647.047
2106 	 3796.55 	 262.981 	 647.34
2107 	 3799.51 	 262.697 	 647.607
2108 	 3800.75 	 263.571 	 647.881
2109 	 3804.81 	 264.169 	 648.441
2110 	 3806.56 	 264.676 	 649.017
2111 	 3809.39 	 264.701 	 649.377
2112 	 3811.83 	 264.946 	 649.917
2113 	 3813.08 	 264.989 	 650.344
2114 	 3815.45 	 265.082 	 650.543
2115 	 3816.24 	 265.003 	 650.871
2116 	 3819.47 	 265.224 	 651.113
2117 	 3822.58 	 265.273 	 651.487
2118 	 3824.63 	 265.449 	 651.825
2119 	 3827.93 	 265.928 	 652.102
2120 	 3828.22 	 265.632 	 652.288
2121 	 3832.61 	 265.756 	 652.591
2122 	 3832.18 	 265.876 	 653.051
2123 	 3835.51 	 265.958 	 653.492
2124 	 3836.03 	 265.762 	 653.572
2125 	 3836.35 	 265.99 	 653.964
2126 	 3838.45 	 266.051 	 654.34
2127 	 3840.61 	 266.458 	 654.519
2128 	 3841.61 	 266.928 	 654.939
2129 	 3840.99 	 267.467 	 655.443
2130 	 3842.82 	 267.888 	 655.944
2131 	 3845.75 	 267.926 	 656.257
2132 	 3849.04 	 268.43 	 656.609
2133 	 3852.18 	 268.826 	 656.503
2134 	 3854.18 	 269.032 	 656.931
2135 	 3854.92 	 269.027 	 657.365
2136 	 3856.27 	 269.725 	 657.737
2137 	 3857.96 	 270.28 	 658.203
2138 	 3857.9 	 270.517 	 658.66
2139 	 3858.41 	 270.902 	 659.086
2140 	 3860.22 	 270.607 	 659.345
2141 	 3861.04 	 270.497 	 659.581
2142 	 3861.32 	 270.996 	 660.115
2143 	 3861.29 	 270.867 	 660.296
2144 	 3862.38 	 271.169 	 660.409
2145 	 3862.62 	 271.8 	 660.735
2146 	 3863.67 	 272.236 	 661.038
2147 	 3864.4 	 272.205 	 661.165
2148 	 3866.13 	 272.492 	 661.687
2149 	 3869.22 	 272.238 	 661.918
2150 	 3869.86 	 273.134 	 662.167
2151 	 3871.66 	 272.884 	 662.522
2152 	 3872.13 	 272.752 	 663.133
2153 	 3873 	 272.304 	 663.54
2154 	 3874.42 	 272.495 	 663.689
2155 	 3875.43 	 272.373 	 664.019
2156 	 3878.22 	 272.906 	 664.261
2157 	 3879.19 	 272.983 	 664.754
2158 	 3882.37 	 273.526 	 664.909
2159 	 3883.81 	 273.448 	 664.722
2160 	 3883.99 	 273.548 	 665.223
2161 	 3886.31 	 274.438 	 665.595
2162 	 3887.13 	 274.142 	 665.972
2163 	 3889.87 	 274.587 	 666.492
2164 	 3892.42 	 275.13 	 666.66
2165 	 3896.17 	 275.879 	 666.997
2166 	 3898.36 	 276.061 	 667.309
2167 	 3897.61 	 275.751 	 667.508
2168 	 3898.41 	 275.655 	 668.205
2169 	 3899.03 	 275.877 	 668.606
2170 	 3900.97 	 275.925 	 668.773
2171 	 3903.02 	 275.841 	 669.183
2172 	 3905.47 	 276.003 	 669.691
2173 	 3907.79 	 276.611 	 669.69
2174 	 3909.82 	 276.507 	 669.836
2175 	 3911.73 	 277.223 	 669.987
2176 	 3914.16 	 277.666 	 670.515
2177 	 3915.63 	 278.197 	 670.888
2178 	 3917.42 	 278.231 	 671.422
2179 	 3917.9 	 278.751 	 671.796
2180 	 3919.59 	 278.505 	 672.221
2181 	 3922.54 	 278.408 	 672.672
2182 	 3924.76 	 278.466 	 672.781
2183 	 3928.63 	 278.677 	 673.101
2184 	 3929.41 	 278.46 	 673.346
2185 	 3930.43 	 278.483 	 673.957
2186 	 3930.61 	 278.882 	 674.333
2187 	 3930.88 	 278.65 	 674.8
2188 	 3930.5 	 279.57 	 674.905
2189 	 3930.77 	 279.598 	 675.086
2190 	 3933.12 	 278.968 	 675.608
2191 	 3933.13 	 279.399 	 675.858
2192 	 3934.26 	 280.035 	 676.281
2193 	 3937.13 	 280.324 	 676.82
2194 	 3938.87 	 280.659 	 677.131
2195 	 3942.01 	 280.752 	 677.398
2196 	 3944.23 	 281.209 	 677.492
2197 	 3945.38 	 281.301 	 678.017
2198 	 3947.08 	 280.797 	 678.33
2199 	 3948.79 	 280.876 	 678.543
2200 	 3950.9 	 282.072 	 678.67
2201 	 3953.84 	 282.435 	 678.904
2202 	 3954.82 	 282.207 	 679.273
2203 	 3956.81 	 282.252 	 679.435
2204 	 3959.7 	 282.437 	 679.642
2205 	 3960.72 	 282.446 	 679.955
2206 	 3964.41 	 282.692 	 680.19
2207 	 3966.45 	 283.246 	 680.622
2208 	 3968.22 	 283.544 	 680.954
2209 	 3970.36 	 283.947 	 681.206
2210 	 3973.07 	 284.509 	 681.637
2211 	 3975.43 	 284.762 	 681.973
2212 	 3978.74 	 284.846 	 682.369
2213 	 3983.65 	 284.494 	 683.03
2214 	 3986.76 	 283.881 	 683.139
2215 	 3988.49 	 284.434 	 683.493
2216 	 3991.43 	 283.957 	 683.804
2217 	 3994.79 	 283.703 	 684.021
2218 	 3997.97 	 283.569 	 684.256
2219 	 3997.55 	 283.553 	 684.529
2220 	 3997.8 	 283.257 	 684.614
2221 	 3999.89 	 283.157 	 685.43
2222 	 4002.3 	 283.171 	 686.002
2223 	 4004.75 	 283.866 	 686.493
2224 	 4006.11 	 283.324 	 686.671
2225 	 4008.78 	 283.176 	 686.966
2226 	 4012.81 	 283.21 	 687.161
2227 	 4015.32 	 283.375 	 687.594
2228 	 4016.49 	 283.283 	 687.63
2229 	 4018.99 	 283.36 	 688.066
2230 	 4021.56 	 283.094 	 688.246
2231 	 4024.15 	 282.82 	 688.495
2232 	 4025.39 	 284.116 	 688.832
2233 	 4027.51 	 284.733 	 688.919
2234 	 4030.2 	 284.638 	 689.377
2235 	 4030.95 	 284.448 	 689.825
2236 	 4033.63 	 284.65 	 690.271
2237 	 4033.95 	 284.367 	 690.484
2238 	 4035.32 	 284.512 	 690.584
2239 	 4038.25 	 284.187 	 690.998
2240 	 4041.24 	 284.222 	 691.22
2241 	 4043.08 	 284.421 	 691.521
2242 	 4046.41 	 284.745 	 691.756
2243 	 4050.11 	 284.892 	 691.953
2244 	 4051.33 	 284.624 	 692.356
2245 	 4052.49 	 284.506 	 692.434
2246 	 4054.32 	 284.592 	 692.711
2247 	 4056.53 	 284.89 	 692.978
2248 	 4057.93 	 284.955 	 693.205
2249 	 4059.54 	 285.317 	 693.335
2250 	 4063.2 	 285.29 	 693.201
2251 	 4064.84 	 285.546 	 693.696
2252 	 4066.05 	 285.614 	 693.853
2253 	 4069.58 	 285.591 	 694.304
2254 	 4071.05 	 285.478 	 694.636
2255 	 4073.28 	 285.877 	 694.873
2256 	 4077.09 	 286.248 	 695.534
2257 	 4079.26 	 286.048 	 696.104
2258 	 4081.13 	 286.534 	 696.736
2259 	 4082.75 	 286.241 	 696.706
2260 	 4085 	 286.926 	 697.371
2261 	 4090.22 	 287.031 	 697.733
2262 	 4091.22 	 287.127 	 698.102
2263 	 4092.57 	 286.775 	 698.51
2264 	 4093.25 	 286.602 	 698.788
2265 	 4096.41 	 286.638 	 699.073
2266 	 4097.92 	 286.993 	 699.566
2267 	 4100.28 	 286.977 	 699.82
2268 	 4103.18 	 286.726 	 700.028
2269 	 4108.02 	 286.681 	 700.353
2270 	 4109.29 	 287.304 	 700.367
2271 	 4109.99 	 287.527 	 700.75
2272 	 4110.84 	 287.707 	 701.307
2273 	 4112.74 	 287.847 	 701.738
2274 	 4114.91 	 287.822 	 701.953
2275 	 4116.9 	 287.845 	 702.525
2276 	 4119.82 	 287.807 	 702.924
2277 	 4123.11 	 287.469 	 703.359
2278 	 4125.46 	 288.134 	 703.44
2279 	 4126.23 	 288.543 	 703.91
2280 	 4129.57 	 288.38 	 704.305
2281 	 4133.2 	 288.058 	 704.678
2282 	 4134.81 	 288.434 	 705.285
2283 	 4136.99 	 287.735 	 705.742
2284 	 4139.41 	 287.531 	 705.813
2285 	 4141.84 	 287.75 	 706.1
2286 	 4143.7 	 288.172 	 706.323
2287 	 4145.27 	 288.468 	 706.762
2288 	 4146.24 	 288.442 	 707.261
2289 	 4147.49 	 288.508 	 707.198
2290 	 4149.01 	 288.757 	 707.646
2291 	 4151.07 	 288.687 	 707.958
2292 	 4152.3 	 289.367 	 708.098
2293 	 4155.79 	 289.79 	 708.593
2294 	 4158.04 	 289.74 	 709.011
2295 	 4161.69 	 290.051 	 709.633
2296 	 4166.03 	 290.184 	 710.016
2297 	 4166.93 	 290.581 	 710.686
2298 	 4167.1 	 290.997 	 710.918
2299 	 4169.71 	 291.509 	 711.069
2300 	 4171.13 	 291.205 	 711.352
2301 	 4172.11 	 290.799 	 711.999
2302 	 4173.27 	 290.544 	 712.624
2303 	 4174.58 	 290.919 	 713.109
2304 	 4176.87 	 291.032 	 713.295
2305 	 4177.23 	 291.291 	 713.559
2306 	 4179.64 	 291.675 	 713.823
2307 	 4184.43 	 291.251 	 714.192
2308 	 4186.07 	 291.164 	 714.862
2309 	 4189.7 	 291.196 	 715.088
2310 	 4190.36 	 291.575 	 715.599
2311 	 4192.21 	 291.754 	 716.031
2312 	 4193.29 	 292.37 	 716.351
2313 	 4194.55 	 292.259 	 716.721
2314 	 4196.83 	 292.56 	 717.328
2315 	 4198.78 	 292.747 	 717.821
2316 	 4199.33 	 292.705 	 718.471
2317 	 4200.44 	 292.892 	 718.921
2318 	 4204.1 	 293.056 	 719.177
2319 	 4206.99 	 293.38 	 719.419
2320 	 4207.98 	 293.592 	 719.876
2321 	 4210.68 	 293.689 	 720.542
2322 	 4213.83 	 293.738 	 720.946
2323 	 4213.35 	 293.611 	 721.394
2324 	 4216.15 	 294.249 	 721.986
2325 	 4219.83 	 294.475 	 722.405
2326 	 4220.65 	 294.558 	 722.772
2327 	 4222.21 	 294.998 	 723.322
2328 	 4225.26 	 295.524 	 723.775
2329 	 4228.17 	 295.71 	 724.39
2330 	 4229.22 	 295.998 	 724.846
2331 	 4230.22 	 296.172 	 725.357
2332 	 4230.9 	 296.306 	 726.237
2333 	 4230.97 	 296.683 	 726.762
2334 	 4232.69 	 296.897 	 727.325
2335 	 4235.11 	 297.299 	 727.477
2336 	 4234.87 	 297.94 	 728.274
2337 	 4236.12 	 297.71 	 728.929
2338 	 4238.81 	 298.189 	 729.245
2339 	 4242.12 	 298.149 	 729.51
2340 	 4243.67 	 298.554 	 729.826
2341 	 4245.66 	 299.344 	 730.226
2342 	 4248.53 	 299.129 	 730.668
2343 	 4250.24 	 299.507 	 731.12
2344 	 4251.23 	 299.915 	 731.622
2345 	 4254.02 	 300.139 	 731.983
2346 	 4257.31 	 300.857 	 732.195
2347 	 4258.8 	 301.023 	 732.569
2348 	 4261.04 	 301.184 	 733.135
2349 	 4263.77 	 301.421 	 733.497
2350 	 4266.02 	 301.528 	 734.314
2351 	 4267.76 	 301.897 	 735.044
2352 	 4268.72 	 301.97 	 735.598
2353 	 4270.02 	 302.033 	 736.268
2354 	 4273.38 	 301.741 	 736.678
2355 	 4276.88 	 301.517 	 737.094
2356 	 4278.69 	 301.22 	 737.727
2357 	 4281.2 	 301.841 	 738.08
2358 	 4282.69 	 301.66 	 738.38
2359 	 4285.48 	 301.873 	 738.722
2360 	 4287.19 	 301.911 	 738.858
2361 	 4290.85 	 301.586 	 739.444
2362 	 4293.8 	 301.836 	 739.673
2363 	 4296.07 	 301.915 	 739.843
2364 	 4296.29 	 302.414 	 740.244
2365 	 4298.38 	 302.677 	 740.375
2366 	 4301.4 	 303.244 	 740.77
2367 	 4303.79 	 303.486 	 741.038
2368 	 4305.35 	 303.76 	 741.638
2369 	 4306.94 	 304.096 	 742.282
2370 	 4307.56 	 304.125 	 742.978
2371 	 4309.62 	 303.955 	 743.34
2372 	 4310.63 	 304.167 	 744.104
2373 	 4313.04 	 304.671 	 744.282
2374 	 4317.91 	 305.004 	 744.831
2375 	 4318.88 	 305.053 	 745.019
2376 	 4317.95 	 305.427 	 745.547
2377 	 4321.2 	 305.538 	 746.004
2378 	 4321.53 	 305.568 	 746.421
2379 	 4322.57 	 305.722 	 746.525
2380 	 4323.94 	 305.825 	 746.897
2381 	 4327.01 	 306.143 	 747.038
2382 	 4328.78 	 306.762 	 747.486
2383 	 4328.89 	 306.836 	 748.134
2384 	 4329.54 	 306.752 	 748.708
2385 	 4328.97 	 306.937 	 749.192
2386 	 4329.16 	 307.534 	 749.473
2387 	 4330.85 	 308.182 	 750.034
2388 	 4331.91 	 308.112 	 750.353
2389 	 4332.53 	 308.29 	 750.621
2390 	 4334.23 	 308.219 	 750.904
2391 	 4335.65 	 309.1 	 751.475
2392 	 4336.95 	 309.708 	 752.082
2393 	 4339.96 	 310.024 	 752.736
2394 	 4341.66 	 310.042 	 753.139
2395 	 4343.62 	 309.946 	 753.343
2396 	 4343.07 	 310.551 	 753.736
2397 	 4344.46 	 310.932 	 754.217
2398 	 4346.44 	 311.637 	 754.69
2399 	 4347.57 	 311.749 	 755.014
2400 	 4348.63 	 311.573 	 755.371
2401 	 4348.86 	 312.022 	 755.667
2402 	 4350.75 	 312.507 	 756.198
2403 	 4352.84 	 312.933 	 756.698
2404 	 4354.43 	 312.507 	 757.154
2405 	 4357.31 	 312.585 	 757.662
2406 	 4359.71 	 312.486 	 758.002
2407 	 4361.22 	 312.969 	 758.289
2408 	 4360.7 	 312.926 	 758.54
2409 	 4363.82 	 312.478 	 758.828
2410 	 4366.19 	 312.539 	 759.229
2411 	 4367.83 	 312.88 	 759.525
2412 	 4368.18 	 313.42 	 759.937
2413 	 4367.13 	 313.601 	 760.505
2414 	 4367.04 	 314.293 	 761.024
2415 	 4368.36 	 313.927 	 761.437
2416 	 4372.07 	 313.606 	 761.665
2417 	 4372.64 	 313.663 	 762.017
2418 	 4374.81 	 313.907 	 762.416
2419 	 4377.47 	 314.226 	 763.057
2420 	 4379.37 	 314.068 	 763.208
2421 	 4382.3 	 314.161 	 763.556
2422 	 4386.4 	 313.757 	 763.824
2423 	 4389.4 	 313.871 	 764.21
2424 	 4392.89 	 313.901 	 764.287
2425 	 4393.99 	 313.999 	 764.68
2426 	 4395.33 	 314.14 	 765.292
2427 	 4396.42 	 313.938 	 765.868
2428 	 4398.26 	 314.358 	 766.477
2429 	 4401.1 	 314.128 	 767.018
2430 	 4402.42 	 314.503 	 767.505
2431 	 4404.06 	 314.902 	 767.776
2432 	 4405.66 	 315.267 	 767.903
2433 	 4407.67 	 315.42 	 768.247
2434 	 4408.66 	 315.396 	 768.775
2435 	 4410.64 	 315.464 	 769.428
2436 	 4413.05 	 315.379 	 769.613
2437 	 4414.88 	 315.154 	 770.517
2438 	 4416.3 	 315.085 	 770.743
2439 	 4416.1 	 315.741 	 771.353
2440 	 4418.72 	 316.231 	 771.839
2441 	 4421.84 	 316.148 	 772.291
2442 	 4424.1 	 316.14 	 772.799
2443 	 4427.37 	 316.288 	 773.115
2444 	 4427.85 	 316.216 	 773.72
2445 	 4429.81 	 315.845 	 774.113
2446 	 4431.03 	 315.707 	 774.406
2447 	 4431.24 	 315.954 	 775.043
2448 	 4433.06 	 315.51 	 775.675
2449 	 4432.91 	 315.642 	 776.106
2450 	 4434.68 	 315.667 	 776.492
2451 	 4437.01 	 315.458 	 776.95
2452 	 4439.17 	 315.431 	 777.098
2453 	 4440.86 	 315.339 	 777.593
2454 	 4441.43 	 315.601 	 778.05
2455 	 4443.24 	 315.841 	 778.372
2456 	 4445.56 	 315.902 	 778.713
2457 	 4447.24 	 315.861 	 779.63
2458 	 4448.76 	 316.165 	 779.767
2459 	 4449.89 	 316.402 	 780.216
2460 	 4449.36 	 316.885 	 780.829
2461 	 4450.74 	 317.402 	 781.409
2462 	 4451.57 	 317.843 	 781.986
2463 	 4451.26 	 318.125 	 782.565
2464 	 4452.83 	 318.468 	 783.134
2465 	 4453.97 	 318.724 	 783.858
2466 	 4454.1 	 318.681 	 784.418
2467 	 4455.18 	 318.741 	 785.254
2468 	 4456.14 	 318.663 	 785.771
2469 	 4457.9 	 318.792 	 786.313
2470 	 4460.72 	 319.057 	 786.663
2471 	 4462.25 	 319.212 	 787.079
2472 	 4463.98 	 318.458 	 787.188
2473 	 4466.42 	 318.041 	 787.804
2474 	 4466.96 	 318.03 	 788.348
2475 	 4468.32 	 318.547 	 788.778
2476 	 4469.11 	 318.71 	 789.197
2477 	 4471.06 	 319.123 	 789.609
2478 	 4472.84 	 319.513 	 790.189
2479 	 4474.29 	 319.1 	 790.423
2480 	 4476.25 	 319.407 	 791.03
2481 	 4477.53 	 319.29 	 791.626
2482 	 4479.68 	 319.069 	 792.003
2483 	 4481.74 	 319.03 	 792.47
2484 	 4483.98 	 319.581 	 792.873
2485 	 4486.22 	 319.812 	 793.013
2486 	 4487.71 	 320.232 	 793.479
2487 	 4488.78 	 320.675 	 793.915
2488 	 4490.25 	 320.771 	 793.975
2489 	 4492.64 	 320.855 	 794.109
2490 	 4493.91 	 321.081 	 794.202
2491 	 4495.7 	 321.455 	 794.477
2492 	 4498.68 	 321.75 	 794.896
2493 	 4500.25 	 321.663 	 795.499
2494 	 4500.28 	 321.666 	 796.2
2495 	 4502.44 	 321.916 	 796.489
2496 	 4502.99 	 322.172 	 797.12
2497 	 4504.14 	 322.4 	 797.418
2498 	 4507.41 	 322.224 	 797.85
2499 	 4508.65 	 321.705 	 798.296
2500 	 4509.91 	 322.052 	 798.658
2501 	 4510.73 	 322.119 	 798.894
2502 	 4512.41 	 322.203 	 799.181
2503 	 4513.03 	 322.375 	 799.322
2504 	 4514.89 	 322.279 	 799.663
2505 	 4517.84 	 321.922 	 799.46
2506 	 4519.11 	 322.239 	 799.692
2507 	 4520.44 	 322.644 	 799.867
2508 	 4521.88 	 322.889 	 800.153
2509 	 4521.92 	 323.107 	 800.759
2510 	 4524.69 	 323.84 	 801.071
2511 	 4526.33 	 323.428 	 801.521
2512 	 4526.54 	 323.888 	 801.872
2513 	 4526.97 	 324.462 	 802.253
2514 	 4530.64 	 324.595 	 802.618
2515 	 4532.54 	 324.46 	 802.819
2516 	 4533.56 	 324.446 	 802.99
2517 	 4536.16 	 324.348 	 803.266
2518 	 4536.1 	 324.421 	 803.842
2519 	 4539.06 	 324.885 	 804.344
2520 	 4540.96 	 325.085 	 804.929
2521 	 4542.23 	 325.165 	 805.315
2522 	 4544.5 	 324.568 	 805.695
2523 	 4546.38 	 324.574 	 806.125
2524 	 4547.93 	 324.782 	 806.666
2525 	 4550.54 	 325.089 	 807.242
2526 	 4551.97 	 325.424 	 807.437
2527 	 4552.9 	 325.743 	 807.881
2528 	 4555.48 	 325.802 	 807.886
2529 	 4557.85 	 325.947 	 808.112
2530 	 4560.65 	 325.759 	 808.071
2531 	 4561.45 	 325.809 	 808.504
2532 	 4562.59 	 325.979 	 808.944
2533 	 4563.3 	 326.827 	 809.268
2534 	 4564.8 	 327.337 	 809.514
2535 	 4568.17 	 327.489 	 809.642
2536 	 4570.25 	 327.692 	 809.85
2537 	 4573.44 	 328.271 	 810.305
2538 	 4575.48 	 328.241 	 810.592
2539 	 4577.05 	 328.723 	 810.94
2540 	 4578.95 	 329.404 	 811.045
2541 	 4580.73 	 329.648 	 811.599
2542 	 4583.81 	 329.897 	 811.846
2543 	 4584.42 	 329.928 	 812.231
2544 	 4586.63 	 330.59 	 812.913
2545 	 4589.09 	 330.356 	 813.383
2546 	 4591.13 	 330.697 	 813.868
2547 	 4592.92 	 331.313 	 814.317
2548 	 4594.99 	 331.205 	 814.901
2549 	 4596.51 	 330.977 	 815.014
2550 	 4599.97 	 330.952 	 815.471
2551 	 4602.8 	 331.081 	 815.68
2552 	 4605.28 	 331.08 	 815.985
2553 	 4605.09 	 331.713 	 816.109
2554 	 4604.71 	 332.301 	 816.612
2555 	 4606.49 	 332.625 	 817.161
2556 	 4608.68 	 332.414 	 817.502
2557 	 4609.2 	 332.499 	 817.704
2558 	 4610.36 	 332.764 	 818.39
2559 	 4612.48 	 333.352 	 819.027
2560 	 4613.96 	 333.745 	 819.315
2561 	 4616.07 	 333.709 	 819.753
2562 	 4618.93 	 334.15 	 820.265
2563 	 4620.41 	 334.789 	 820.63
2564 	 4624.2 	 335.399 	 821.014
2565 	 4627.89 	 335.057 	 821.508
2566 	 4629.39 	 335.553 	 821.809
2567 	 4632.13 	 335.771 	 822.139
2568 	 4635.23 	 335.827 	 822.7
2569 	 4637.23 	 335.823 	 823.09
2570 	 4639.11 	 335.402 	 823.336
2571 	 4640.17 	 335.501 	 823.528
2572 	 4642.21 	 335.444 	 823.812
2573 	 4644.15 	 335.169 	 823.997
2574 	 4644.56 	 335.72 	 824.192
2575 	 4645.8 	 335.58 	 824.472
2576 	 4647.8 	 335.974 	 824.94
2577 	 4651.27 	 335.889 	 825.523
2578 	 4653.32 	 336.164 	 826.016
2579 	 4655.35 	 336.443 	 826.391
2580 	 4657.36 	 336.404 	 826.869
2581 	 4659.55 	 337.016 	 827.333
2582 	 4662.7 	 336.959 	 828.03
2583 	 4664.57 	 337.69 	 828.269
2584 	 4664.44 	 337.703 	 828.804
2585 	 4665.46 	 338.439 	 829.125
2586 	 4666.99 	 338.914 	 829.637
2587 	 4669.8 	 338.827 	 829.77
2588 	 4671.31 	 339.059 	 830.09
2589 	 4674.34 	 338.606 	 830.625
2590 	 4676.7 	 338.768 	 830.644
2591 	 4678.27 	 338.841 	 831.198
2592 	 4680.51 	 339.241 	 831.377
2593 	 4683.57 	 339.28 	 831.675
2594 	 4684.54 	 339.42 	 832.187
2595 	 4685.84 	 339.384 	 832.287
2596 	 4687.77 	 339.78 	 832.943
2597 	 4690.31 	 339.674 	 833.25
2598 	 4692.81 	 340.294 	 833.691
2599 	 4694.44 	 340.043 	 834.037
2600 	 4697.84 	 339.959 	 834.274
2601 	 4699.67 	 340.21 	 834.654
2602 	 4701.78 	 340.281 	 834.858
2603 	 4703.02 	 340.405 	 835.085
2604 	 4705.59 	 340.241 	 835.251
2605 	 4706.56 	 340.181 	 835.733
2606 	 4709.61 	 340.339 	 836.033
2607 	 4711.56 	 340.769 	 836.406
2608 	 4713.54 	 340.814 	 836.748
2609 	 4715.73 	 341.014 	 837.023
2610 	 4717.87 	 341.181 	 837.594
2611 	 4719.49 	 341.366 	 838.172
2612 	 4721.73 	 341.892 	 838.667
2613 	 4722.94 	 341.758 	 838.84
2614 	 4725.65 	 342.07 	 839.293
2615 	 4728.37 	 342.357 	 839.964
2616 	 4730.02 	 342.44 	 840.542
2617 	 4732.43 	 342.733 	 840.79
2618 	 4734.7 	 343.193 	 841.197
2619 	 4736.44 	 343.144 	 841.202
2620 	 4738.17 	 343.404 	 841.729
2621 	 4739.62 	 343.844 	 841.916
2622 	 4741.45 	 344.078 	 842.502
2623 	 4742.3 	 344.472 	 842.792
2624 	 4743.46 	 345.076 	 843.265
2625 	 4746.79 	 345.938 	 843.873
2626 	 4749.58 	 345.923 	 844.11
2627 	 4751.55 	 345.706 	 844.088
2628 	 4752.66 	 345.819 	 844.497
2629 	 4757.25 	 346.495 	 845.269
2630 	 4759.54 	 346.801 	 845.624
2631 	 4760.08 	 347.622 	 845.926
2632 	 4760.56 	 347.686 	 846.347
2633 	 4763.88 	 348.451 	 846.788
2634 	 4766.15 	 348.545 	 847.268
2635 	 4768.32 	 348.87 	 847.668
2636 	 4769.61 	 349.094 	 848.144
2637 	 4770.61 	 348.986 	 848.542
2638 	 4772.91 	 349.432 	 848.969
2639 	 4774.46 	 349.625 	 849.422
2640 	 4776.92 	 349.799 	 849.795
2641 	 4780.51 	 349.934 	 850.134
2642 	 4782.69 	 349.978 	 850.763
2643 	 4784.05 	 350.36 	 851.194
2644 	 4783.89 	 350.31 	 851.549
2645 	 4785.81 	 350.23 	 852.194
2646 	 4786.34 	 350.603 	 852.377
2647 	 4788 	 351.031 	 852.867
2648 	 4791.2 	 351.09 	 853.327
2649 	 4793.07 	 350.992 	 853.492
2650 	 4796.21 	 350.777 	 853.791
2651 	 4798.32 	 351.149 	 854.262
2652 	 4797.92 	 351.676 	 854.585
2653 	 4798.72 	 352.007 	 855.041
2654 	 4801.36 	 352.903 	 854.943
2655 	 4805.69 	 353.316 	 855.66
2656 	 4807.5 	 353.758 	 856.12
2657 	 4810.03 	 354.423 	 856.385
2658 	 4811.72 	 354.856 	 856.978
2659 	 4815.51 	 355.311 	 857.6
2660 	 4817.36 	 356.126 	 858.143
2661 	 4818.42 	 356.454 	 858.395
2662 	 4820.72 	 356.767 	 858.733
2663 	 4822.95 	 356.981 	 859.546
2664 	 4826.31 	 357.184 	 859.962
2665 	 4827.6 	 357.618 	 860.277
2666 	 4829.36 	 357.645 	 860.674
2667 	 4830.61 	 357.739 	 861.081
2668 	 4833.19 	 357.936 	 861.361
2669 	 4835.28 	 357.932 	 861.71
2670 	 4837.4 	 357.658 	 862.101
2671 	 4838.78 	 357.798 	 862.43
2672 	 4839.27 	 357.952 	 862.621
2673 	 4840.68 	 358.566 	 863.283
2674 	 4842.4 	 358.963 	 863.794
2675 	 4846.02 	 358.722 	 864.394
2676 	 4849.76 	 358.501 	 864.808
2677 	 4852.02 	 358.951 	 865.204
2678 	 4854.15 	 359.058 	 865.607
2679 	 4857.03 	 359.782 	 865.902
2680 	 4857.71 	 359.533 	 866.287
2681 	 4860.54 	 360.165 	 866.661
2682 	 4863.38 	 360.128 	 866.953
2683 	 4865.82 	 360.701 	 867.652
2684 	 4867.81 	 360.751 	 867.814
2685 	 4869.35 	 360.993 	 868.158
2686 	 4868.99 	 361.057 	 868.429
2687 	 4871.09 	 361.233 	 868.759
2688 	 4873.58 	 361.128 	 869.129
2689 	 4873.79 	 360.976 	 869.517
2690 	 4873.94 	 361.373 	 869.939
2691 	 4875.48 	 361.217 	 870.25
2692 	 4877.88 	 361.421 	 870.642
2693 	 4880.54 	 361.29 	 870.951
2694 	 4881.87 	 361.635 	 871.272
2695 	 4882.36 	 361.728 	 871.857
2696 	 4882.13 	 361.731 	 872.278
2697 	 4884.12 	 362.088 	 872.786
2698 	 4885.06 	 362.287 	 873.303
